track_id,name,album_id,media_type_id,genre_id,milliseconds
690,I Heard It Through The Grapevine,54,1,1,664894
691,Have You Ever Seen The Rain?,54,1,1,160052
692,Hey Tonight,54,1,1,162847
693,Sweet Hitch-Hiker,54,1,1,175490
694,Someday Never Comes,54,1,1,239360
695,Walking On The Water,55,1,1,281286
696,"Suzie-Q, Pt. 2",55,1,1,244114
697,Born On The Bayou,55,1,1,316630
698,Good Golly Miss Molly,55,1,1,163604
699,Tombstone Shadow,55,1,1,218880
700,Wrote A Song For Everyone,55,1,1,296385
701,Night Time Is The Right Time,55,1,1,190119
702,Cotton Fields,55,1,1,178181
703,It Came Out Of The Sky,55,1,1,176718
704,Don't Look Now,55,1,1,131918
705,The Midnight Special,55,1,1,253596
706,Before You Accuse Me,55,1,1,207804
707,My Baby Left Me,55,1,1,140460
708,Pagan Baby,55,1,1,385619
709,(Wish I Could) Hideaway,55,1,1,228466
710,It's Just A Thought,55,1,1,237374
711,Molina,55,1,1,163239
712,Born To Move,55,1,1,342804
713,Lookin' For A Reason,55,1,1,209789
714,Hello Mary Lou,55,1,1,132832
715,Gatas Extraordinárias,56,1,7,212506
716,Brasil,56,1,7,243696
717,Eu Sou Neguinha (Ao Vivo),56,1,7,251768
718,Geração Coca-Cola (Ao Vivo),56,1,7,228153
719,Lanterna Dos Afogados,56,1,7,204538
720,Coroné Antonio Bento,56,1,7,200437
721,"Você Passa, Eu Acho Graça (Ao Vivo)",56,1,7,206733
722,Meu Mundo Fica Completo (Com Você),56,1,7,247771
723,1° De Julho,56,1,7,270262
724,Música Urbana 2,56,1,7,194899
725,Vida Bandida (Ao Vivo),56,1,7,192626
726,Palavras Ao Vento,56,1,7,212453
727,Não Sei O Que Eu Quero Da Vida,56,1,7,151849
728,Woman Is The Nigger Of The World (Ao Vivo),56,1,7,298919
729,Juventude Transviada (Ao Vivo),56,1,7,278622
730,Malandragem,57,1,7,247588
731,O Segundo Sol,57,1,7,252133
732,Smells Like Teen Spirit (Ao Vivo),57,1,7,316865
733,E.C.T.,57,1,7,227500
734,Todo Amor Que Houver Nesta Vida,57,1,7,227160
735,Metrô. Linha 743,57,1,7,174654
736,Nós (Ao Vivo),57,1,7,193828
737,Na Cadência Do Samba,57,1,7,196075
738,Admirável Gado Novo,57,1,7,274390
739,Eleanor Rigby,57,1,7,189466
740,Socorro,57,1,7,258586
741,Blues Da Piedade,57,1,7,257123
742,Rubens,57,1,7,211853
743,Não Deixe O Samba Morrer - Cassia Eller e Alcione,57,1,7,268173
744,Mis Penas Lloraba Yo (Ao Vivo) Soy Gitano (Tangos),57,1,7,188473
745,Comin' Home,58,1,1,235781
746,Lady Luck,58,1,1,168202
747,Gettin' Tighter,58,1,1,218044
748,Dealer,58,1,1,230922
749,I Need Love,58,1,1,263836
750,Drifter,58,1,1,242834
751,Love Child,58,1,1,188160
752,This Time Around / Owed to 'G' [instrumental],58,1,1,370102
753,You Keep On Moving,58,1,1,319111
754,Speed King,59,1,1,264385
755,Bloodsucker,59,1,1,256261
756,Child In Time,59,1,1,620460
757,Flight Of The Rat,59,1,1,478302
758,Into The Fire,59,1,1,210259
759,Living Wreck,59,1,1,274886
760,Hard Lovin' Man,59,1,1,431203
761,Fireball,60,1,1,204721
762,No No No,60,1,1,414902
763,Strange Kind Of Woman,60,1,1,247092
764,Anyone's Daughter,60,1,1,284682
765,The Mule,60,1,1,322063
766,Fools,60,1,1,500427
767,No One Came,60,1,1,385880
768,Knocking At Your Back Door,61,1,1,424829
769,Bad Attitude,61,1,1,307905
770,Child In Time (Son Of Aleric - Instrumental),61,1,1,602880
771,Nobody's Home,61,1,1,243017
772,Black Night,61,1,1,368770
773,Perfect Strangers,61,1,1,321149
774,The Unwritten Law,61,1,1,295053
775,Call Of The Wild,61,1,1,293851
776,Hush,61,1,1,213054
777,Smoke On The Water,61,1,1,464378
778,Space Trucking,61,1,1,341185
779,Highway Star,62,1,1,368770
780,Maybe I'm A Leo,62,1,1,290455
781,Pictures Of Home,62,1,1,303777
782,Never Before,62,1,1,239830
783,Smoke On The Water,62,1,1,340871
784,Lazy,62,1,1,442096
785,Space Truckin',62,1,1,272796
786,Vavoom : Ted The Mechanic,63,1,1,257384
787,Loosen My Strings,63,1,1,359680
788,Soon Forgotten,63,1,1,287791
789,Sometimes I Feel Like Screaming,63,1,1,451840
790,Cascades : I'm Not Your Lover,63,1,1,283689
791,The Aviator,63,1,1,320992
792,Rosa's Cantina,63,1,1,312372
793,A Castle Full Of Rascals,63,1,1,311693
794,A Touch Away,63,1,1,276323
795,Hey Cisco,63,1,1,354089
796,Somebody Stole My Guitar,63,1,1,249443
797,The Purpendicular Waltz,63,1,1,283924
798,King Of Dreams,64,1,1,328385
799,The Cut Runs Deep,64,1,1,342752
800,Fire In The Basement,64,1,1,283977
801,Truth Hurts,64,1,1,314827
802,Breakfast In Bed,64,1,1,317126
803,Love Conquers All,64,1,1,227186
804,Fortuneteller,64,1,1,349335
805,Too Much Is Not Enough,64,1,1,257724
806,Wicked Ways,64,1,1,393691
807,Stormbringer,65,1,1,246413
808,Love Don't Mean a Thing,65,1,1,263862
809,Holy Man,65,1,1,270236
810,Hold On,65,1,1,306860
811,Lady Double Dealer,65,1,1,201482
812,You Can't Do it Right (With the One You Love),65,1,1,203755
813,High Ball Shooter,65,1,1,267833
814,The Gypsy,65,1,1,242886
815,Soldier Of Fortune,65,1,1,193750
816,The Battle Rages On,66,1,1,356963
817,Lick It Up,66,1,1,240274
818,Anya,66,1,1,392437
819,Talk About Love,66,1,1,247823
820,Time To Kill,66,1,1,351033
821,Ramshackle Man,66,1,1,334445
822,A Twist In The Tail,66,1,1,257462
823,Nasty Piece Of Work,66,1,1,276662
824,Solitaire,66,1,1,282226
825,One Man's Meat,66,1,1,278804
826,Pour Some Sugar On Me,67,1,1,292519
827,Photograph,67,1,1,248633
828,Love Bites,67,1,1,346853
829,Let's Get Rocked,67,1,1,296019
830,Two Steps Behind [Acoustic Version],67,1,1,259787
831,Animal,67,1,1,244741
832,Heaven Is,67,1,1,214021
833,Rocket,67,1,1,247248
834,When Love & Hate Collide,67,1,1,257280
835,Action,67,1,1,220604
836,Make Love Like A Man,67,1,1,255660
837,Armageddon It,67,1,1,322455
838,Have You Ever Needed Someone So Bad,67,1,1,319320
839,Rock Of Ages,67,1,1,248424
840,Hysteria,67,1,1,355056
841,Bringin' On The Heartbreak,67,1,1,272457
842,Roll Call,68,1,2,321358
843,Otay,68,1,2,423653
844,Groovus Interruptus,68,1,2,319373
845,Paris On Mine,68,1,2,368875
846,In Time,68,1,2,368953
847,Plan B,68,1,2,272039
848,Outbreak,68,1,2,659226
849,"Baltimore, DC",68,1,2,346932
850,Talkin Loud and Saying Nothin,68,1,2,360411
851,Pétala,69,1,7,270080
852,Meu Bem-Querer,69,1,7,255608
853,Cigano,69,1,7,304692
854,Boa Noite,69,1,7,338755
855,Fato Consumado,69,1,7,211565
856,Faltando Um Pedaço,69,1,7,267728
857,Álibi,69,1,7,213237
858,Esquinas,69,1,7,280999
859,Se...,69,1,7,286432
860,Eu Te Devoro,69,1,7,311614
861,Lilás,69,1,7,274181
862,Acelerou,69,1,7,284081
863,Um Amor Puro,69,1,7,327784
864,Samurai,70,1,7,330997
865,Nem Um Dia,70,1,7,337423
866,Oceano,70,1,7,217338
867,Açai,70,1,7,270968
868,Serrado,70,1,7,295314
869,Flor De Lis,70,1,7,236355
870,Amar É Tudo,70,1,7,211617
871,Azul,70,1,7,253962
872,Seduzir,70,1,7,277524
873,A Carta,70,1,7,347297
874,Sina,70,1,7,268173
875,Acelerou,70,1,7,284133
876,Um Amor Puro,70,1,7,327105
877,O Bêbado e a Equilibrista,71,1,7,223059
878,O Mestre-Sala dos Mares,71,1,7,186226
879,Atrás da Porta,71,1,7,166608
880,"Dois Pra Lá, Dois Pra Cá",71,1,7,263026
881,Casa no Campo,71,1,7,170788
882,Romaria,71,1,7,242834
883,"Alô, Alô, Marciano",71,1,7,241397
884,Me Deixas Louca,71,1,7,214831
885,Fascinação,71,1,7,180793
886,Saudosa Maloca,71,1,7,278125
887,As Aparências Enganam,71,1,7,247379
888,Madalena,71,1,7,157387
889,Maria Rosa,71,1,7,232803
890,Aprendendo A Jogar,71,1,7,290664
891,Layla,72,1,6,430733
892,Badge,72,1,6,163552
893,I Feel Free,72,1,6,174576
894,Sunshine Of Your Love,72,1,6,252891
895,Crossroads,72,1,6,253335
896,Strange Brew,72,1,6,167810
897,White Room,72,1,6,301583
898,Bell Bottom Blues,72,1,6,304744
899,Cocaine,72,1,6,215928
900,I Shot The Sheriff,72,1,6,263862
901,After Midnight,72,1,6,191320
902,Swing Low Sweet Chariot,72,1,6,208143
903,Lay Down Sally,72,1,6,231732
904,Knockin On Heavens Door,72,1,6,264411
905,Wonderful Tonight,72,1,6,221387
906,Let It Grow,72,1,6,297064
907,Promises,72,1,6,180401
908,I Can't Stand It,72,1,6,249730
909,Signe,73,1,6,193515
910,Before You Accuse Me,73,1,6,224339
911,Hey Hey,73,1,6,196466
912,Tears In Heaven,73,1,6,274729
913,Lonely Stranger,73,1,6,328724
914,Nobody Knows You When You're Down & Out,73,1,6,231836
915,Layla,73,1,6,285387
916,Running On Faith,73,1,6,378984
917,Walkin' Blues,73,1,6,226429
918,Alberta,73,1,6,222406
919,San Francisco Bay Blues,73,1,6,203363
920,Malted Milk,73,1,6,216528
921,Old Love,73,1,6,472920
922,Rollin' And Tumblin',73,1,6,251768
923,Collision,74,1,4,204303
924,Stripsearch,74,1,4,270106
925,Last Cup Of Sorrow,74,1,4,251663
926,Naked In Front Of The Computer,74,1,4,128757
927,Helpless,74,1,4,326217
928,Mouth To Mouth,74,1,4,228493
929,Ashes To Ashes,74,1,4,217391
930,She Loves Me Not,74,1,4,209867
931,Got That Feeling,74,1,4,140852
932,Paths Of Glory,74,1,4,257253
933,Home Sick Home,74,1,4,119040
934,Pristina,74,1,4,232698
935,Land Of Sunshine,75,1,4,223921
936,Caffeine,75,1,4,267937
937,Midlife Crisis,75,1,4,263235
938,RV,75,1,4,223242
939,Smaller And Smaller,75,1,4,310831
940,Everything's Ruined,75,1,4,273658
941,Malpractice,75,1,4,241371
942,Kindergarten,75,1,4,270680
943,Be Aggressive,75,1,4,222432
944,A Small Victory,75,1,4,297168
945,Crack Hitler,75,1,4,279144
946,Jizzlobber,75,1,4,398341
947,Midnight Cowboy,75,1,4,251924
948,Easy,75,1,4,185835
949,Get Out,76,1,1,137482
950,Ricochet,76,1,1,269400
951,Evidence,76,1,1,293590
952,The Gentle Art Of Making Enemies,76,1,1,209319
953,Star A.D.,76,1,1,203807
954,Cuckoo For Caca,76,1,1,222902
955,Caralho Voador,76,1,1,242102
956,Ugly In The Morning,76,1,1,186435
957,Digging The Grave,76,1,1,185129
958,Take This Bottle,76,1,1,298997
959,King For A Day,76,1,1,395859
960,What A Day,76,1,1,158275
961,The Last To Know,76,1,1,267833
962,Just A Man,76,1,1,336666
963,Absolute Zero,76,1,1,181995
964,From Out Of Nowhere,77,1,4,202527
965,Epic,77,1,4,294008
966,Falling To Pieces,77,1,4,316055
967,Surprise! You're Dead!,77,1,4,147226
968,Zombie Eaters,77,1,4,360881
969,The Real Thing,77,1,4,493635
970,Underwater Love,77,1,4,231993
971,The Morning After,77,1,4,223764
972,Woodpecker From Mars,77,1,4,340532
973,War Pigs,77,1,4,464770
974,Edge Of The World,77,1,4,250357
975,Deixa Entrar,78,1,7,33619
976,Falamansa Song,78,1,7,237165
977,Xote Dos Milagres,78,1,7,269557
978,Rindo À Toa,78,1,7,222066
979,Confidência,78,1,7,222197
980,Forró De Tóquio,78,1,7,169273
981,Zeca Violeiro,78,1,7,143673
982,Avisa,78,1,7,355030
983,Principiando/Decolagem,78,1,7,116767
984,Asas,78,1,7,231915
985,Medo De Escuro,78,1,7,213760
986,Oração,78,1,7,271072
987,Minha Gata,78,1,7,181838
988,Desaforo,78,1,7,174524
989,In Your Honor,79,1,1,230191
990,No Way Back,79,1,1,196675
991,Best Of You,79,1,1,255712
992,DOA,79,1,1,252186
993,Hell,79,1,1,117080
994,The Last Song,79,1,1,199523
995,Free Me,79,1,1,278700
996,Resolve,79,1,1,288731
997,The Deepest Blues Are Black,79,1,1,238419
998,End Over End,79,1,1,352078
999,Still,80,1,1,313182
1000,What If I Do?,80,1,1,302994
1001,Miracle,80,1,1,209684
1002,Another Round,80,1,1,265848
1003,Friend Of A Friend,80,1,1,193280
1004,Over And Out,80,1,1,316264
1005,On The Mend,80,1,1,271908
1006,Virginia Moon,80,1,1,229198
1007,Cold Day In The Sun,80,1,1,200724
1008,Razor,80,1,1,293276
1009,All My Life,81,1,4,263653
1010,Low,81,1,4,268120
1011,Have It All,81,1,4,298057
1012,Times Like These,81,1,4,266370
1013,Disenchanted Lullaby,81,1,4,273528
1014,Tired Of You,81,1,4,311353
1015,Halo,81,1,4,306442
1016,Lonely As You,81,1,4,277185
1017,Overdrive,81,1,4,270550
1018,Burn Away,81,1,4,298396
1019,Come Back,81,1,4,469968
1020,Doll,82,1,1,83487
1021,Monkey Wrench,82,1,1,231523
1022,"Hey, Johnny Park!",82,1,1,248528
1023,My Poor Brain,82,1,1,213446
1024,Wind Up,82,1,1,152163
1025,Up In Arms,82,1,1,135732
1026,My Hero,82,1,1,260101
1027,See You,82,1,1,146782
1028,Enough Space,82,1,1,157387
1029,February Stars,82,1,1,289306
1030,Everlong,82,1,1,250749
1031,Walking After You,82,1,1,303856
1032,New Way Home,82,1,1,342230
1033,My Way,83,1,12,275879
1034,Strangers In The Night,83,1,12,155794
1035,"New York, New York",83,1,12,206001
1036,I Get A Kick Out Of You,83,1,12,194429
1037,Something Stupid,83,1,12,158615
1038,Moon River,83,1,12,198922
1039,What Now My Love,83,1,12,149995
1040,Summer Love,83,1,12,174994
1041,For Once In My Life,83,1,12,171154
1042,Love And Marriage,83,1,12,89730
1043,They Can't Take That Away From Me,83,1,12,161227
1044,My Kind Of Town,83,1,12,188499
1045,Fly Me To The Moon,83,1,12,149263
1046,I've Got You Under My Skin,83,1,12,210808
1047,The Best Is Yet To Come,83,1,12,173583
1048,It Was A Very Good Year,83,1,12,266605
1049,Come Fly With Me,83,1,12,190458
1050,That's Life,83,1,12,187010
1051,The Girl From Ipanema,83,1,12,193750
1052,The Lady Is A Tramp,83,1,12,184111
1053,"Bad, Bad Leroy Brown",83,1,12,169900
1054,Mack The Knife,83,1,12,292075
1055,Loves Been Good To Me,83,1,12,203964
1056,L.A. Is My Lady,83,1,12,193175
1057,Entrando Na Sua (Intro),84,1,7,179252
1058,Nervosa,84,1,7,229537
1059,Funk De Bamba (Com Fernanda Abreu),84,1,7,237191
1060,Call Me At Cleo´s,84,1,7,236617
1061,Olhos Coloridos (Com Sandra De Sá),84,1,7,321332
1062,Zambação,84,1,7,301113
1063,Funk Hum,84,1,7,244453
1064,Forty Days (Com DJ Hum),84,1,7,221727
1065,Balada Da Paula,84,1,7,322821
1066,Dujji,84,1,7,324597
1067,Meu Guarda-Chuva,84,1,7,248528
1068,Motéis,84,1,7,213498
1069,Whistle Stop,84,1,7,526132
1070,16 Toneladas,84,1,7,191634
1071,Divirta-Se (Saindo Da Sua),84,1,7,74919
1072,Forty Days Instrumental,84,1,7,292493
1073,Óia Eu Aqui De Novo,85,1,10,219454
1074,Baião Da Penha,85,1,10,247928
1075,Esperando Na Janela,85,1,10,261041
1076,Juazeiro,85,1,10,222275
1077,Último Pau-De-Arara,85,1,10,200437
1078,Asa Branca,85,1,10,217051
1079,Qui Nem Jiló,85,1,10,204695
1080,Assum Preto,85,1,10,199653
1081,Pau-De-Arara,85,1,10,191660
1082,A Volta Da Asa Branca,85,1,10,271020
1083,O Amor Daqui De Casa,85,1,10,148636
1084,As Pegadas Do Amor,85,1,10,209136
1085,Lamento Sertanejo,85,1,10,260963
1086,Casinha Feliz,85,1,10,32287
1087,Introdução (Live),86,1,7,154096
1088,Palco (Live),86,1,7,238315
1089,Is This Love (Live),86,1,7,295262
1090,Stir It Up (Live),86,1,7,282409
1091,Refavela (Live),86,1,7,236695
1092,Vendedor De Caranguejo (Live),86,1,7,248842
1093,Quanta (Live),86,1,7,357485
1094,Estrela (Live),86,1,7,285309
1095,Pela Internet (Live),86,1,7,263471
1096,Cérebro Eletrônico (Live),86,1,7,231627
1097,Opachorô (Live),86,1,7,259526
1098,Copacabana (Live),86,1,7,289671
1099,A Novidade (Live),86,1,7,316969
1100,Ghandi (Live),86,1,7,222458
1101,De Ouro E Marfim (Live),86,1,7,234971
1102,Doce De Carnaval (Candy All),87,1,2,356101
1103,Lamento De Carnaval,87,1,2,294530
1104,Pretinha,87,1,2,265273
1105,A Novidade,73,1,7,324780
1106,Tenho Sede,73,1,7,261616
1107,Refazenda,73,1,7,218305
1108,Realce,73,1,7,264489
1109,Esotérico,73,1,7,317779
1110,Drão,73,1,7,301453
1111,A Paz,73,1,7,293093
1112,Beira Mar,73,1,7,295444
1113,Sampa,73,1,7,225697
1114,Parabolicamará,73,1,7,284943
1115,Tempo Rei,73,1,7,302733
1116,Expresso 2222,73,1,7,284760
1117,Aquele Abraço,73,1,7,263993
1118,Palco,73,1,7,270550
1119,Toda Menina Baiana,73,1,7,278177
1120,Sítio Do Pica-Pau Amarelo,73,1,7,218070
1121,Straight Out Of Line,88,1,3,259213
1122,Faceless,88,1,3,216006
1123,Changes,88,1,3,260022
1124,Make Me Believe,88,1,3,248607
1125,I Stand Alone,88,1,3,246125
1126,Re-Align,88,1,3,260884
1127,I Fucking Hate You,88,1,3,247170
1128,Releasing The Demons,88,1,3,252760
1129,Dead And Broken,88,1,3,251454
1130,I Am,88,1,3,239516
1131,The Awakening,88,1,3,89547
1132,Serenity,88,1,3,274834
1133,American Idiot,89,1,4,174419
1134,Jesus Of Suburbia / City Of The Damned / I Don't Care / Dearly Beloved / Tales Of Another Broken Home,89,1,4,548336
1135,Holiday,89,1,4,232724
1136,Boulevard Of Broken Dreams,89,1,4,260858
1137,Are We The Waiting,89,1,4,163004
1138,St. Jimmy,89,1,4,175307
1139,Give Me Novacaine,89,1,4,205871
1140,She's A Rebel,89,1,4,120528
1141,Extraordinary Girl,89,1,4,214021
1142,Letterbomb,89,1,4,246151
1143,Wake Me Up When September Ends,89,1,4,285753
1144,Homecoming / The Death Of St. Jimmy / East 12th St. / Nobody Likes You / Rock And Roll Girlfriend / We're Coming Home Again,89,1,4,558602
1145,Whatsername,89,1,4,252316
1146,Welcome to the Jungle,90,2,1,273552
1147,It's So Easy,90,2,1,202824
1148,Nightrain,90,2,1,268537
1149,Out Ta Get Me,90,2,1,263893
1150,Mr. Brownstone,90,2,1,228924
1151,Paradise City,90,2,1,406347
1152,My Michelle,90,2,1,219961
1153,Think About You,90,2,1,231640
1154,Sweet Child O' Mine,90,2,1,356424
1155,You're Crazy,90,2,1,197135
1156,Anything Goes,90,2,1,206400
1157,Rocket Queen,90,2,1,375349
1158,Right Next Door to Hell,91,2,1,182321
1159,Dust N' Bones,91,2,1,298374
1160,Live and Let Die,91,2,1,184016
1161,Don't Cry (Original),91,2,1,284744
1162,Perfect Crime,91,2,1,143637
1163,You Ain't the First,91,2,1,156268
1164,Bad Obsession,91,2,1,328282
1165,Back off Bitch,91,2,1,303436
1166,Double Talkin' Jive,91,2,1,203637
1167,November Rain,91,2,1,537540
1168,The Garden,91,2,1,322175
1169,Garden of Eden,91,2,1,161539
1170,Don't Damn Me,91,2,1,318901
1171,Bad Apples,91,2,1,268351
1172,Dead Horse,91,2,1,257600
1173,Coma,91,2,1,616511
1174,Civil War,92,1,3,461165
1175,14 Years,92,1,3,261355
1176,Yesterdays,92,1,3,196205
1177,Knockin' On Heaven's Door,92,1,3,336457
1178,Get In The Ring,92,1,3,341054
1179,Shotgun Blues,92,1,3,203206
1180,Breakdown,92,1,3,424960
1181,Pretty Tied Up,92,1,3,287477
1182,Locomotive,92,1,3,522396
1183,So Fine,92,1,3,246491
1184,Estranged,92,1,3,563800
1185,You Could Be Mine,92,1,3,343875
1186,Don't Cry,92,1,3,284238
1187,My World,92,1,3,84532
1188,Colibri,93,1,2,361012
1189,Love Is The Colour,93,1,2,251585
1190,Magnetic Ocean,93,1,2,321123
1191,Deep Waters,93,1,2,396460
1192,L'Arc En Ciel De Miles,93,1,2,242390
1193,Gypsy,93,1,2,330997
1194,Journey Into Sunlight,93,1,2,249756
1195,Sunchild,93,1,2,259970
1196,Millenium,93,1,2,379167
1197,Thinking 'Bout Tomorrow,93,1,2,355395
1198,Jacob's Ladder,93,1,2,367647
1199,She Wears Black,93,1,2,528666
1200,Dark Side Of The Cog,93,1,2,377155
1201,Different World,94,2,1,258692
1202,These Colours Don't Run,94,2,1,412152
1203,Brighter Than a Thousand Suns,94,2,1,526255
1204,The Pilgrim,94,2,1,307593
1205,The Longest Day,94,2,1,467810
1206,Out of the Shadows,94,2,1,336896
1207,The Reincarnation of Benjamin Breeg,94,2,1,442106
1208,For the Greater Good of God,94,2,1,564893
1209,Lord of Light,94,2,1,444614
1210,The Legacy,94,2,1,562966
1211,Hallowed Be Thy Name (Live) [Non Album Bonus Track],94,2,1,431262
1212,The Number Of The Beast,95,1,3,294635
1213,The Trooper,95,1,3,235311
1214,Prowler,95,1,3,255634
1215,Transylvania,95,1,3,265874
1216,Remember Tomorrow,95,1,3,352731
1217,Where Eagles Dare,95,1,3,289358
1218,Sanctuary,95,1,3,293250
1219,Running Free,95,1,3,228937
1220,Run To The Hilss,95,1,3,237557
1221,2 Minutes To Midnight,95,1,3,337423
1222,Iron Maiden,95,1,3,324623
1223,Hallowed Be Thy Name,95,1,3,471849
1224,Be Quick Or Be Dead,96,1,3,196911
1225,From Here To Eternity,96,1,3,259866
1226,Can I Play With Madness,96,1,3,282488
1227,Wasting Love,96,1,3,347846
1228,Tailgunner,96,1,3,249469
1229,The Evil That Men Do,96,1,3,325929
1230,Afraid To Shoot Strangers,96,1,3,407980
1231,Bring Your Daughter... To The Slaughter,96,1,3,317727
1232,Heaven Can Wait,96,1,3,448574
1233,The Clairvoyant,96,1,3,269871
1234,Fear Of The Dark,96,1,3,431333
1235,The Wicker Man,97,1,1,275539
1236,Ghost Of The Navigator,97,1,1,410070
1237,Brave New World,97,1,1,378984
1238,Blood Brothers,97,1,1,434442
1239,The Mercenary,97,1,1,282488
1240,Dream Of Mirrors,97,1,1,561162
1241,The Fallen Angel,97,1,1,240718
1242,The Nomad,97,1,1,546115
1243,Out Of The Silent Planet,97,1,1,385541
1244,The Thin Line Between Love & Hate,97,1,1,506801
1245,Wildest Dreams,98,1,13,232777
1246,Rainmaker,98,1,13,228623
1247,No More Lies,98,1,13,441782
1248,Montsegur,98,1,13,350484
1249,Dance Of Death,98,1,13,516649
1250,Gates Of Tomorrow,98,1,13,312032
1251,New Frontier,98,1,13,304509
1252,Paschendale,98,1,13,508107
1253,Face In The Sand,98,1,13,391105
1254,Age Of Innocence,98,1,13,370468
1255,Journeyman,98,1,13,427023
1256,Be Quick Or Be Dead,99,1,1,204512
1257,From Here To Eternity,99,1,1,218357
1258,Afraid To Shoot Strangers,99,1,1,416496
1259,Fear Is The Key,99,1,1,335307
1260,Childhood's End,99,1,1,280607
1261,Wasting Love,99,1,1,350981
1262,The Fugitive,99,1,1,294112
1263,Chains Of Misery,99,1,1,217443
1264,The Apparition,99,1,1,234605
1265,Judas Be My Guide,99,1,1,188786
1266,Weekend Warrior,99,1,1,339748
1267,Fear Of The Dark,99,1,1,436976
1268,01 - Prowler,100,1,6,236173
1269,02 - Sanctuary,100,1,6,196284
1270,03 - Remember Tomorrow,100,1,6,328620
1271,04 - Running Free,100,1,6,197276
1272,05 - Phantom of the Opera,100,1,6,428016
1273,06 - Transylvania,100,1,6,259343
1274,07 - Strange World,100,1,6,332460
1275,08 - Charlotte the Harlot,100,1,6,252708
1276,09 - Iron Maiden,100,1,6,216058
1277,The Ides Of March,101,1,13,105926
1278,Wrathchild,101,1,13,174471
1279,Murders In The Rue Morgue,101,1,13,258377
1280,Another Life,101,1,13,203049
1281,Genghis Khan,101,1,13,187141
1282,Innocent Exile,101,1,13,232515
1283,Killers,101,1,13,300956
1284,Prodigal Son,101,1,13,372349
1285,Purgatory,101,1,13,200150
1286,Drifter,101,1,13,288757
1287,Intro- Churchill S Speech,102,1,13,48013
1288,Aces High,102,1,13,276375
1289,2 Minutes To Midnight,102,1,3,366550
1290,The Trooper,102,1,3,268878
1291,Revelations,102,1,3,371826
1292,Flight Of Icarus,102,1,3,229982
1293,Rime Of The Ancient Mariner,102,1,3,789472
1294,Powerslave,102,1,3,454974
1295,The Number Of The Beast,102,1,3,275121
1296,Hallowed Be Thy Name,102,1,3,451422
1297,Iron Maiden,102,1,3,261955
1298,Run To The Hills,102,1,3,231627
1299,Running Free,102,1,3,204617
1300,Wrathchild,102,1,13,183666
1301,Acacia Avenue,102,1,13,379872
1302,Children Of The Damned,102,1,13,278177
1303,Die With Your Boots On,102,1,13,314174
1304,Phantom Of The Opera,102,1,13,441155
1305,Be Quick Or Be Dead,103,1,1,233142
1306,The Number Of The Beast,103,1,1,294008
1307,Wrathchild,103,1,1,174106
1308,From Here To Eternity,103,1,1,284447
1309,Can I Play With Madness,103,1,1,213106
1310,Wasting Love,103,1,1,336953
1311,Tailgunner,103,1,1,247640
1312,The Evil That Men Do,103,1,1,478145
1313,Afraid To Shoot Strangers,103,1,1,412525
1314,Fear Of The Dark,103,1,1,431542
1315,Bring Your Daughter... To The Slaughter...,104,1,1,376711
1316,The Clairvoyant,104,1,1,262426
1317,Heaven Can Wait,104,1,1,440555
1318,Run To The Hills,104,1,1,235859
1319,2 Minutes To Midnight,104,1,1,338233
1320,Iron Maiden,104,1,1,494602
1321,Hallowed Be Thy Name,104,1,1,447791
1322,The Trooper,104,1,1,232672
1323,Sanctuary,104,1,1,318511
1324,Running Free,104,1,1,474017
1325,Tailgunner,105,1,3,255582
1326,Holy Smoke,105,1,3,229459
1327,No Prayer For The Dying,105,1,3,263941
1328,Public Enema Number One,105,1,3,254197
1329,Fates Warning,105,1,3,250853
1330,The Assassin,105,1,3,258768
1331,Run Silent Run Deep,105,1,3,275408
1332,Hooks In You,105,1,3,247510
1333,Bring Your Daughter... ...To The Slaughter,105,1,3,284238
1334,Mother Russia,105,1,3,332617
1335,Where Eagles Dare,106,1,3,369554
1336,Revelations,106,1,3,408607
1337,Flight Of The Icarus,106,1,3,230269
1338,Die With Your Boots On,106,1,3,325694
1339,The Trooper,106,1,3,251454
1340,Still Life,106,1,3,294347
1341,Quest For Fire,106,1,3,221309
1342,Sun And Steel,106,1,3,206367
1343,To Tame A Land,106,1,3,445283
1344,Aces High,107,1,3,269531
1345,2 Minutes To Midnight,107,1,3,359810
1346,Losfer Words,107,1,3,252891
1347,Flash of The Blade,107,1,3,242729
1348,Duelists,107,1,3,366471
1349,Back in the Village,107,1,3,320548
1350,Powerslave,107,1,3,407823
1351,Rime of the Ancient Mariner,107,1,3,816509
1352,Intro,108,1,3,115931
1353,The Wicker Man,108,1,3,281782
1354,Ghost Of The Navigator,108,1,3,408607
1355,Brave New World,108,1,3,366785
1356,Wrathchild,108,1,3,185808
1357,2 Minutes To Midnight,108,1,3,386821
1358,Blood Brothers,108,1,3,435513
1359,Sign Of The Cross,108,1,3,649116
1360,The Mercenary,108,1,3,282697
1361,The Trooper,108,1,3,273528
1362,Dream Of Mirrors,109,1,1,578324
1363,The Clansman,109,1,1,559203
1364,The Evil That Men Do,109,1,3,280737
1365,Fear Of The Dark,109,1,1,460695
1366,Iron Maiden,109,1,1,351869
1367,The Number Of The Beast,109,1,1,300434
1368,Hallowed Be Thy Name,109,1,1,443977
1369,Sanctuary,109,1,1,317335
1370,Run To The Hills,109,1,1,292179
